nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,region,smoker,nationalité_francaise,revenu_estime_mois,montant_pret
Diallo,Jeanne,43,155.2,70.7,H,oui,bac+2,Normandie,oui,oui,3106,11602.660675207091
Brunet,Hugues,48,174.6,79.0,H,oui,bac+2,Occitanie,oui,oui,2059,14756.772754751393
Delorme,Eugène,44,166.3,69.1,H,non,master,Occitanie,non,non,2031,500.0
Barre,Brigitte,54,169.8,55.4,F,oui,bac+2,Occitanie,non,oui,2642,12650.663437720068
Marty,Adrien,53,171.9,66.2,H,non,doctorat,Occitanie,non,oui,2969,27766.771943444823
Georges,Diane,67,163.3,79.3,H,oui,master,Occitanie,non,oui,3750,35326.285117902014
Pasquier,Isabelle,52,174.1,70.3,F,oui,bac+2,Normandie,oui,oui,2779,6434.5490450292145
Vincent,Adélaïde,71,166.0,50.1,F,oui,master,Occitanie,non,oui,1795,22753.549711953798
Nguyen,Alice,53,161.1,60.8,H,oui,master,Occitanie,non,oui,1598,29421.488885005343
Allain,Alix,71,163.4,53.0,F,oui,doctorat,Occitanie,non,oui,2623,29339.03467884622
Boucher,Corinne,55,165.7,63.3,H,oui,aucun,Normandie,non,oui,2174,12318.997383541298
Chevalier,Claire,66,167.7,74.8,H,oui,master,Occitanie,non,oui,4788,40000.0
Roche,Franck,75,174.1,75.2,H,oui,master,Occitanie,non,non,1327,1673.9829161261325
Bailly,Odette,74,163.5,69.3,H,non,aucun,Auvergne-Rhône-Alpes,oui,oui,2786,1148.1214483723702
Gérard,Dorothée,39,174.6,65.5,H,oui,master,Bretagne,non,oui,971,21593.603101793196
Becker,Claude,36,173.6,62.2,H,oui,bac+2,Bretagne,non,oui,2618,31327.130056944243
Arnaud,Patrick,38,160.5,51.0,H,oui,doctorat,Occitanie,non,oui,1873,33142.74974695969
Samson,Émile,56,171.4,58.3,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,1715,29778.697168507042
Guillet,Martine,37,158.9,79.2,H,oui,master,Occitanie,non,oui,3598,33626.39271651656
Guillon,Édouard,36,162.2,68.0,H,oui,doctorat,Bretagne,non,oui,3859,33854.66749933002
Pottier,Monique,50,173.3,70.2,F,oui,master,Occitanie,non,oui,4972,25387.395655858694
Étienne,Anne,50,163.1,75.9,F,oui,master,Corse,non,oui,2718,19550.403818798666
Roux,Matthieu,42,174.0,68.8,H,oui,master,Bretagne,oui,non,922,500.0
Guillou,Patricia,58,171.3,69.6,H,oui,bac+2,Normandie,non,non,1570,500.0
Thierry,Michelle,47,164.7,71.1,F,oui,doctorat,Normandie,non,oui,1860,25511.163222511783
Gros,Jeanne,71,159.5,50.1,H,oui,bac+2,Occitanie,non,oui,2740,24125.801661530393
Launay,Victoire,38,168.9,62.0,H,non,master,Corse,non,oui,2419,11694.193572058884
Legrand,Michèle,55,158.9,60.7,H,oui,doctorat,Hauts-de-France,non,oui,1959,23509.052474773867
Delaunay,Andrée,62,159.1,59.0,H,oui,doctorat,Normandie,non,oui,500,24421.111555501648
Lebon,Nath,60,159.0,73.2,H,non,doctorat,Normandie,non,non,3565,1337.5328360280082
Laroche,Jacques,63,162.7,77.3,H,oui,doctorat,Corse,non,oui,4178,29850.717399371475
Thibault,Antoine,63,174.4,55.2,H,oui,bac+2,Normandie,non,oui,2669,21557.754776454196
Humbert,Thomas,36,156.8,63.1,H,non,master,Normandie,non,oui,670,11546.533650506402
Barthelemy,Alfred,37,166.6,65.7,H,oui,master,Occitanie,non,oui,3099,36006.86728253543
Laporte,Manon,39,174.2,56.2,H,oui,bac+2,Bretagne,non,oui,500,18851.04585397653
Lesage,Étienne,44,168.1,51.3,F,oui,master,Occitanie,non,non,2604,4534.511682950493
Martineau,Valérie,49,157.1,50.7,H,oui,doctorat,Hauts-de-France,non,oui,1623,34181.27475663241
Gautier,Jules,68,158.4,66.9,H,non,doctorat,Normandie,non,oui,1366,24738.723255280747
Rocher,Marcelle,51,168.4,55.5,H,oui,doctorat,Occitanie,oui,oui,3274,29768.342675342556
Guillet,Léon,42,167.3,62.4,H,oui,master,Bretagne,non,oui,1570,30414.1610474176
Lenoir,Virginie,75,157.2,71.8,H,oui,bac+2,Auvergne-Rhône-Alpes,oui,oui,2231,19750.793545250348
Buisson,Anouk,41,173.9,68.3,H,oui,master,Normandie,non,non,3652,7554.803692981198
Monnier,Paul,41,160.3,51.4,F,oui,doctorat,Normandie,non,oui,3449,36218.84922978599
Fernandez,Élodie,42,155.0,60.5,H,oui,doctorat,Normandie,oui,oui,2293,24742.529026448425
Coste,Édouard,44,173.3,54.2,H,oui,bac+2,Occitanie,oui,oui,2324,11496.797696098061
Gilles,Éléonore,68,165.8,67.8,H,oui,doctorat,Normandie,oui,oui,1393,22551.25440051403
Martel,Daniel,50,161.4,51.5,F,oui,bac,Occitanie,non,oui,2619,14933.400029887842
Alves,Valentine,56,162.9,55.7,H,oui,master,Normandie,non,oui,4673,35661.33996193842
Salmon,Emmanuel,72,165.6,63.0,H,oui,aucun,Occitanie,non,oui,3194,14395.004198005063
Masson,Honoré,75,162.7,75.3,F,oui,doctorat,Hauts-de-France,oui,oui,3360,19270.094239372862
Le Roux,Arnaude,47,170.1,62.6,H,oui,master,Normandie,non,oui,1468,28354.313077064922
Olivier,Pénélope,75,160.9,64.1,H,oui,doctorat,Bretagne,non,non,2424,16640.700027965184
Pires,Édith,56,165.1,75.5,H,oui,master,Auvergne-Rhône-Alpes,non,oui,2405,32886.968987294786
Dias,Manon,74,159.7,78.1,H,oui,bac+2,Normandie,non,oui,1994,23474.218203625176
Salmon,Louise,40,156.5,67.1,H,oui,bac+2,Hauts-de-France,non,oui,3754,31374.48395761279
Renault,Raymond,51,166.2,75.5,F,oui,master,Auvergne-Rhône-Alpes,oui,non,2503,500.0
Huet,Alfred,51,161.9,55.6,H,oui,bac+2,Corse,non,oui,2713,10274.89998234897
Moreno,Marcelle,70,155.1,65.3,H,oui,doctorat,Occitanie,oui,oui,4026,36609.64926089287
Barthelemy,Noël,40,165.1,77.5,F,oui,master,Bretagne,non,oui,2760,25891.108739846408
Guyon,Anouk,36,167.6,75.2,H,oui,doctorat,Normandie,oui,non,2516,500.0
Normand,Chantal,51,168.5,55.1,H,oui,master,Occitanie,non,oui,2484,19955.011223327245
Lelièvre,Frédérique,63,158.8,77.8,H,oui,aucun,Occitanie,oui,oui,2451,6660.4152658214825
Barbe,Stéphanie,39,161.3,70.0,F,non,master,Normandie,non,oui,1897,4480.736877238892
Imbert,Pauline,37,171.8,60.8,H,oui,doctorat,Normandie,non,oui,2878,30260.705961541316
Diallo,Andrée,69,170.7,76.9,H,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,2442,39209.183972575294
Dubois,Constance,55,163.8,57.0,H,non,master,Normandie,non,oui,4439,31365.606262041856
Pascal,Célina,60,157.2,58.1,F,oui,master,Normandie,non,oui,1708,16073.479258908832
Masse,Bernard,43,155.9,63.0,H,oui,master,Auvergne-Rhône-Alpes,non,non,3084,8165.233365037972
Weiss,Auguste,58,159.7,70.8,H,oui,master,Normandie,non,non,2736,500.0
Meyer,Roger,50,174.5,78.9,F,oui,master,Occitanie,non,oui,2091,19622.016060944086
Bruneau,Richard,69,158.0,71.1,H,oui,doctorat,Occitanie,oui,oui,2229,24247.076300764533
Charpentier,Auguste,54,169.5,70.2,H,non,bac+2,Bretagne,non,non,1313,500.0
Giraud,Julie,63,166.6,64.5,H,oui,bac+2,Normandie,non,oui,1910,18918.924799121658
Delorme,Alice,42,169.6,63.2,H,oui,doctorat,Bretagne,non,oui,980,24096.466591912165
Berger,Martine,74,159.2,58.0,H,oui,master,Normandie,non,oui,1312,28412.780824030688
Colin,Charlotte,52,156.9,60.4,H,oui,doctorat,Normandie,non,oui,1516,31114.33296585533
Roux,Stéphanie,37,168.4,71.5,H,oui,doctorat,Normandie,non,oui,3890,40000.0
Brun,René,67,166.6,78.8,H,non,bac+2,Corse,non,oui,1903,11564.126623084312
Royer,Jeannine,58,158.4,68.0,H,oui,doctorat,Occitanie,non,oui,1356,25297.93562227142
Maillot,Colette,43,169.2,59.5,H,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,4780,40000.0
Lebon,Robert,38,163.4,75.6,F,oui,doctorat,Corse,non,oui,2971,12409.828162088945
Caron,Renée,64,170.4,51.9,H,oui,bac+2,Corse,oui,oui,894,14278.114550511187
Carpentier,Suzanne,43,166.2,78.7,H,oui,doctorat,Occitanie,non,oui,3234,36188.07342341312
Michel,Marthe,57,172.6,62.1,H,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,1317,36961.63949957456
Gosselin,Grégoire,72,165.7,53.4,H,oui,master,Bretagne,non,oui,1571,22593.194278322706
Gros,Antoinette,44,166.0,50.0,H,oui,bac+2,Occitanie,non,oui,1194,23757.942128215047
Bousquet,Claude,58,174.4,71.8,H,oui,master,Occitanie,non,non,1678,9999.954383248327
Garnier,Alexandria,36,162.0,52.8,H,oui,master,Occitanie,non,non,715,500.0
Gallet,Arnaude,62,165.7,75.1,F,oui,master,Normandie,non,oui,2604,17861.59251705199
Da Costa,Margot,59,167.3,69.0,F,oui,bac+2,Normandie,non,oui,3433,20538.01799527232
Ramos,Isaac,55,173.6,65.4,H,oui,doctorat,Occitanie,non,oui,2589,23222.192375213872
Dijoux,Yves,49,161.1,63.8,H,oui,master,Normandie,non,oui,3090,29670.566494890787
Blin,Élise,46,165.0,53.1,H,oui,bac+2,Normandie,non,oui,1142,21172.835696564976
Rocher,Christine,67,159.0,64.4,H,oui,doctorat,Occitanie,oui,oui,2698,24613.21177813243
Andre,Dominique,48,168.6,60.2,H,oui,doctorat,Normandie,oui,oui,3659,25715.302226555163
Leclercq,Corinne,53,166.4,63.4,H,oui,aucun,Auvergne-Rhône-Alpes,non,non,2006,500.0
Guillon,Audrey,46,164.9,58.9,H,oui,master,Normandie,non,oui,2674,31216.124234747767
Marques,Emmanuelle,62,161.5,78.8,F,non,bac+2,Occitanie,non,oui,1824,500.0
Gay,Inès,43,165.2,75.9,H,non,doctorat,Bretagne,non,oui,1364,25900.114811393945
Duhamel,Philippe,56,163.3,72.3,H,non,bac+2,Occitanie,non,oui,1978,26591.925621146216
Coste,Célina,47,162.9,60.7,H,non,bac,Occitanie,non,non,3478,500.0
Guilbert,Maurice,52,171.7,51.3,F,non,doctorat,Occitanie,non,oui,3816,26336.905835834667
Pichon,Christiane,47,166.3,63.1,H,oui,aucun,Occitanie,non,oui,1093,18080.730610258513
Rolland,Luc,52,165.8,55.9,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,2582,32348.875782718376
Dijoux,Yves,56,173.0,57.8,H,oui,master,Normandie,oui,oui,500,6933.016596119692
Torres,Luce,61,172.4,69.3,H,oui,doctorat,Normandie,non,oui,2035,31670.676898113023
Marion,Margot,55,160.1,61.4,H,oui,master,Occitanie,oui,oui,3355,22409.441600075883
Clément,David,71,162.1,61.2,F,oui,doctorat,Occitanie,non,oui,3711,30103.64097839166
Martinez,Olivie,48,158.3,75.4,H,non,doctorat,Corse,non,oui,682,9856.73946253459
Ollivier,Denis,49,171.2,64.3,H,oui,bac+2,Occitanie,non,oui,1973,20492.169335967355
Durand,Gabriel,43,155.4,68.6,H,oui,bac+2,Auvergne-Rhône-Alpes,oui,non,3233,500.0
Adam,Constance,46,164.2,67.0,H,oui,doctorat,Occitanie,oui,oui,4046,26442.08409654483
Renard,Paul,50,156.7,54.8,F,oui,doctorat,Normandie,non,oui,3287,24264.908998776697
Prévost,Grégoire,55,169.7,62.9,F,oui,master,Auvergne-Rhône-Alpes,non,oui,500,18293.596133038147
Mercier,Jeannine,54,167.1,55.6,H,oui,doctorat,Hauts-de-France,oui,non,1873,1067.5910908939013
Fernandez,Corinne,53,167.5,55.2,H,non,master,Normandie,non,oui,2276,19515.01463131398
Richard,Céline,41,159.6,76.7,H,oui,master,Occitanie,oui,oui,1924,15038.031105342274
Navarro,Philippine,36,156.1,55.3,H,oui,bac+2,Normandie,non,oui,1193,21042.429025192494
Costa,Bernadette,40,155.9,50.2,F,oui,bac+2,Occitanie,non,oui,5861,31652.401937023104
Renard,Léon,41,174.8,69.8,H,oui,master,Corse,non,oui,1915,27000.164624795547
Chartier,Charlotte,40,160.3,60.3,H,oui,master,Occitanie,non,oui,500,20980.437453524606
Besson,Augustin,47,168.0,76.5,H,non,bac+2,Occitanie,non,oui,2978,21914.485315790815
Vallet,Honoré,63,157.4,56.4,H,oui,master,Corse,non,oui,2055,14446.978088033635
Maillard,Julien,52,155.7,54.2,H,oui,doctorat,Occitanie,non,oui,2402,36123.44626668331
Perrier,Camille,75,156.6,78.8,H,oui,bac+2,Bretagne,non,oui,3502,32883.46738471877
Perrin,Françoise,36,172.6,72.6,H,oui,master,Bretagne,oui,oui,3099,24613.46937670396
Hoarau,Constance,55,172.4,73.9,H,oui,bac+2,Normandie,non,oui,3561,24235.2111941514
Lecomte,Frédéric,69,161.9,73.2,H,non,bac+2,Occitanie,oui,oui,1473,500.0
Gosselin,Guy,54,157.2,78.1,H,oui,master,Bretagne,non,oui,1076,28215.763319898262
Dijoux,Juliette,57,160.8,65.6,H,oui,bac+2,Occitanie,non,oui,3054,29360.695548482367
David,Alex,46,161.7,73.4,F,non,master,Occitanie,non,non,2368,500.0
Aubert,Michel,74,172.1,63.1,H,non,master,Occitanie,non,oui,4159,29572.33964560396
Marques,Margot,74,173.3,72.6,F,oui,bac+2,Occitanie,non,oui,1683,15542.426609336151
Lopez,Anne,61,159.5,76.6,H,oui,bac+2,Hauts-de-France,non,oui,4037,26640.630124526935
Delmas,Julien,73,171.6,55.7,H,oui,bac+2,Occitanie,non,oui,500,14997.775086613876
Le Roux,Éléonore,54,170.7,67.9,H,oui,master,Normandie,non,non,3937,8337.86289684154
Benoit,Théodore,73,155.4,53.4,H,oui,master,Occitanie,non,oui,2157,40000.0
Rousseau,Rémy,37,174.8,58.4,F,non,master,Occitanie,oui,non,4059,500.0
Lelièvre,Henri,41,168.2,67.4,H,non,bac+2,Occitanie,non,oui,1643,16298.484792155214
Marin,Marine,64,165.6,75.3,H,oui,doctorat,Île-de-France,non,oui,2101,40000.0
Jean,François,57,158.1,67.9,H,oui,master,Normandie,oui,oui,665,8845.915883514703
Berger,Hortense,54,160.0,60.0,H,non,doctorat,Occitanie,non,oui,1947,30757.94606645834
Blanc,Tristan,59,156.8,70.6,H,oui,master,Occitanie,non,oui,2466,27408.181147868294
Arnaud,Colette,53,163.6,75.9,H,non,master,Occitanie,non,oui,1554,22991.272744712755
Chauveau,David,50,170.6,79.7,H,oui,bac+2,Occitanie,non,non,2771,500.0
Chevallier,Margot,71,165.6,70.5,H,oui,doctorat,Occitanie,non,non,2064,2456.1374042797956
Da Costa,Aurélie,43,172.1,55.0,H,oui,bac+2,Occitanie,oui,non,667,500.0
Lebreton,Thibaut,70,160.3,63.4,H,oui,master,Occitanie,non,oui,1479,19392.658219489465
Hamel,Grégoire,55,173.6,52.8,H,oui,master,Occitanie,non,oui,4245,38658.201125083055
Voisin,Émile,72,162.4,71.3,H,oui,doctorat,Bretagne,non,oui,3307,34757.20671954342
Paul,Stéphanie,68,158.3,51.7,H,oui,doctorat,Occitanie,oui,oui,1085,16744.95984763573
Rolland,Roger,64,157.4,77.9,H,oui,bac+2,Bretagne,non,oui,4185,27081.35151737629
Giraud,Antoine,54,161.7,67.8,H,oui,master,Normandie,non,non,2794,17796.835047013647
Gomez,Laurent,58,164.9,78.4,H,oui,aucun,Bretagne,non,oui,3522,13318.20220191843
Lambert,Marc,48,155.9,66.5,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,3597,30937.06870198202
Michaud,Théodore,68,164.3,77.8,H,oui,doctorat,Corse,non,oui,1452,26524.521371650066
Richard,Véronique,45,163.2,57.3,H,oui,doctorat,Occitanie,oui,oui,1395,24761.92954293513
Coste,Frédéric,39,157.6,75.7,H,oui,bac+2,Normandie,non,oui,3823,32048.710610865688
Bertin,Jean,65,171.6,58.5,F,oui,master,Normandie,oui,oui,2713,11765.858058892627
Loiseau,Jacques,70,166.0,52.5,H,oui,master,Occitanie,non,non,2284,9891.44473168501
Leclerc,Louise,67,162.9,59.1,H,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,3434,40000.0
Clerc,Mathilde,51,164.2,57.6,F,non,doctorat,Bretagne,oui,oui,3953,21873.49808830238
Mallet,Margaret,65,171.7,59.1,H,non,doctorat,Normandie,non,oui,1893,23774.90378863296
Lopez,Susanne,65,164.4,76.2,H,oui,aucun,Occitanie,non,oui,3321,15764.386761923139
Bazin,Lucas,62,166.7,66.6,H,oui,master,Corse,non,oui,1207,10279.73987083481
Paris,Hortense,66,172.2,53.0,H,oui,bac+2,Hauts-de-France,non,oui,3125,28685.75487739358
Seguin,Marine,38,171.2,56.5,H,oui,aucun,Occitanie,non,oui,500,12561.039968007659
Lebrun,Gabriel,45,171.1,62.0,H,oui,bac+2,Occitanie,non,non,3205,500.0
De Oliveira,Margot,63,156.8,65.4,H,oui,bac+2,Occitanie,non,oui,1652,19839.07417426904
Foucher,Alix,63,156.3,60.7,F,oui,doctorat,Occitanie,non,oui,3909,33918.88391770535
Ruiz,Arnaude,52,163.1,62.9,H,non,master,Auvergne-Rhône-Alpes,oui,oui,5039,23992.72048129845
Durand,William,55,159.5,63.7,H,oui,master,Occitanie,non,oui,2555,29541.474392937904
Jourdan,Guillaume,74,165.8,73.4,H,oui,master,Normandie,non,oui,3398,35826.307308230906
Vincent,Robert,56,161.3,64.5,H,oui,master,Corse,non,oui,2531,16387.913457566287
Gros,Charlotte,55,158.1,54.0,H,oui,bac,Normandie,non,oui,2585,13608.2650424367
Joly,Agathe,36,159.1,73.0,H,oui,master,Occitanie,non,oui,1977,33091.098710714876
Gaillard,Hugues,60,173.4,76.4,H,oui,master,Normandie,non,oui,726,18090.77629059351
Rolland,Benjamin,57,164.1,62.3,F,oui,aucun,Occitanie,non,oui,615,500.0
Legrand,Frédéric,50,156.0,78.2,H,oui,bac+2,Occitanie,non,oui,2904,23190.35028950065
Lagarde,Thibault,37,158.7,56.0,H,non,doctorat,Occitanie,non,oui,1318,20121.736323779995
Hernandez,Frédérique,40,155.4,54.4,H,oui,bac+2,Hauts-de-France,oui,oui,500,9774.813638628824
Potier,Catherine,67,162.6,70.5,H,non,bac+2,Normandie,non,oui,2005,17644.131061883687
Lejeune,Charles,68,166.1,76.7,H,oui,bac+2,Bretagne,non,oui,754,26253.60308316121
Barre,Bertrand,74,161.5,54.0,H,oui,doctorat,Occitanie,non,oui,4513,40000.0
Marion,Lorraine,50,157.2,62.7,H,oui,bac+2,Occitanie,non,oui,2412,28379.21835807657
Arnaud,Alice,62,155.4,51.0,H,non,doctorat,Corse,non,oui,500,6059.589367098409
Hoarau,Christiane,49,171.9,68.1,F,oui,doctorat,Normandie,oui,oui,2307,15734.989223232578
Lopes,Inès,53,164.1,62.2,F,non,doctorat,Bretagne,non,oui,1803,17262.423434882257
Diallo,Émile,75,172.9,79.9,F,oui,master,Normandie,oui,oui,2495,11427.559847314837
Fernandes,Frédérique,56,158.6,53.6,H,oui,master,Occitanie,non,oui,2989,34376.5249546737
Rémy,Jeannine,40,168.2,75.4,F,non,master,Normandie,non,oui,1416,11336.916424061234
Marques,Auguste,43,170.0,63.5,H,oui,master,Occitanie,non,oui,4367,40000.0
Blin,Capucine,73,165.3,64.3,H,oui,doctorat,Occitanie,oui,non,3619,500.0
Chartier,Rémy,39,167.9,66.7,F,non,bac,Auvergne-Rhône-Alpes,non,oui,3984,17437.1917534912
Mary,Luce,74,169.4,69.3,F,oui,doctorat,Normandie,oui,oui,4394,18834.485990653407
Marchand,Anaïs,65,165.4,70.5,H,oui,doctorat,Occitanie,oui,oui,613,16922.882345868213
Perez,Aurore,47,155.0,66.8,H,oui,master,Corse,oui,oui,2131,12225.667112782392
Torres,Capucine,61,166.8,79.2,H,oui,bac+2,Occitanie,non,oui,1004,16943.487165878905
Rossi,Franck,40,159.0,52.1,H,oui,bac,Normandie,non,oui,542,12423.63302043478
Brunet,Pénélope,41,170.5,57.5,H,oui,aucun,Normandie,non,oui,4396,15285.33832583533
Guillot,Gilbert,71,164.4,76.3,H,oui,bac+2,Normandie,non,non,3599,500.0
Baudry,Jérôme,55,163.9,58.5,H,non,bac+2,Occitanie,non,non,2189,500.0
Samson,Louis,42,174.4,66.8,H,non,doctorat,Hauts-de-France,non,oui,1903,28832.05117037866
Parent,Nicole,55,162.5,76.7,H,non,doctorat,Occitanie,non,oui,500,13519.775299150537
Potier,Frédéric,60,173.8,75.5,F,oui,master,Occitanie,oui,non,1920,500.0
Rémy,Robert,69,171.9,65.4,H,oui,bac+2,Normandie,non,oui,1818,19989.117044082057
Colas,Anouk,62,166.5,79.5,F,non,bac+2,Normandie,oui,non,3115,500.0
Gallet,Céline,61,160.8,73.8,H,oui,doctorat,Bretagne,non,oui,1809,29078.47349323919
Tessier,Christine,69,170.3,55.1,H,oui,master,Île-de-France,non,oui,2485,35018.92386680325
Olivier,Christine,58,167.6,52.6,H,oui,doctorat,Occitanie,non,non,2379,6493.68856037948
Durand,Manon,67,159.5,53.9,H,oui,master,Bretagne,oui,oui,2757,16963.435116208806
Leclerc,Zacharie,38,173.9,71.4,F,oui,doctorat,Normandie,non,oui,2494,19005.803593872977
Rousset,Bertrand,44,164.5,53.3,H,oui,master,Corse,oui,oui,4546,13950.403360367474
Legros,Caroline,57,166.2,57.4,H,oui,aucun,Occitanie,non,oui,1161,9613.045041655592
Bonnet,Amélie,37,170.7,53.7,H,oui,master,Normandie,non,oui,2166,26131.99623698431
Tanguy,Lucy,54,158.8,56.3,H,oui,doctorat,Occitanie,oui,oui,4223,28385.810212499608
Labbé,Benjamin,55,161.3,52.5,F,oui,doctorat,Occitanie,non,non,2841,6373.435971457414
Lemonnier,Roger,38,164.3,72.4,H,oui,doctorat,Occitanie,non,non,1672,10888.133599313438
Laporte,Aurélie,57,173.9,78.6,H,non,bac+2,Auvergne-Rhône-Alpes,oui,non,1678,500.0
Blot,Noël,58,174.8,74.2,H,oui,master,Normandie,non,oui,1841,24257.4566430521
Navarro,Henri,60,161.8,59.5,H,oui,doctorat,Corse,non,non,1786,1784.360033303443
Colas,Daniel,60,174.1,73.7,H,oui,master,Occitanie,non,oui,1504,20216.74848891852
Camus,Timothée,41,173.2,74.8,F,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,3209,33211.40230222324
Gilles,Christiane,73,158.3,76.1,H,oui,doctorat,Hauts-de-France,oui,oui,2042,17162.560321998157
Langlois,Benjamin,68,168.1,69.6,H,oui,doctorat,Normandie,non,non,2251,500.0
Boutin,Laetitia,56,156.9,59.6,H,oui,doctorat,Occitanie,non,oui,1462,27748.629188578212
Maury,Lorraine,43,156.6,58.3,H,non,doctorat,Normandie,non,oui,3331,17949.201595523482
Morel,Anouk,71,160.0,57.0,H,oui,bac,Occitanie,non,oui,2884,30096.890238314765
Gay,Gilles,72,161.6,74.6,H,oui,doctorat,Normandie,non,oui,921,21496.931057818438
Gallet,Anouk,68,158.7,63.9,H,oui,master,Occitanie,non,oui,2485,36870.57065710656
Neveu,Margaux,60,156.1,79.3,H,oui,doctorat,Occitanie,non,oui,2106,32614.42252859746
Dumas,Éric,47,170.8,64.7,F,oui,doctorat,Occitanie,non,non,2713,7676.320660779797
Laroche,Océane,43,170.2,55.7,H,oui,master,Normandie,oui,non,1546,500.0
Guillon,Roger,63,166.4,74.4,H,oui,doctorat,Occitanie,non,non,3326,13343.64845980837
De Oliveira,Matthieu,68,172.6,78.1,H,non,bac+2,Occitanie,non,oui,3231,22676.44819994218
Meyer,Simone,53,163.1,67.1,H,non,master,Occitanie,oui,oui,3300,18022.76207197091
Diallo,Marc,41,174.9,50.4,F,oui,bac+2,Occitanie,non,oui,3680,27593.866950371787
Thierry,Patricia,68,162.1,58.4,H,oui,master,Occitanie,non,oui,1479,23074.33644980412
Paris,Monique,40,169.2,52.5,H,oui,master,Bretagne,non,non,1625,1598.2016375432238
Chauvet,Margot,64,169.8,70.8,H,oui,doctorat,Normandie,oui,oui,1494,10505.11837366198
Texier,Dominique,52,167.6,72.9,H,oui,master,Normandie,non,oui,1486,26060.095055884685
Bouvet,Gilbert,63,172.5,75.6,H,oui,master,Occitanie,non,oui,2599,34807.89355661721
Schmitt,Manon,36,173.2,74.3,F,oui,doctorat,Bretagne,non,oui,3068,40000.0
Guyon,Édith,43,172.9,50.3,H,oui,aucun,Normandie,non,oui,2464,13881.86317290254
Daniel,Simone,45,171.0,53.8,H,oui,bac+2,Occitanie,non,oui,3129,22683.601135457153
Delorme,Marie,55,162.9,58.1,H,oui,master,Occitanie,non,oui,1687,17262.519283552723
Pruvost,Robert,52,171.1,50.3,H,oui,doctorat,Occitanie,non,non,2050,12408.33366541675
Paris,Pierre,53,161.3,55.2,H,oui,doctorat,Occitanie,non,oui,682,17746.617166112323
Muller,Marc,50,160.2,64.7,H,oui,doctorat,Occitanie,non,oui,3158,34928.97961128117
Lacroix,Louise,42,168.1,53.6,F,oui,bac+2,Occitanie,non,oui,1848,15270.465860281773
Chevallier,Franck,61,174.5,61.9,H,non,master,Occitanie,non,oui,1663,17804.724310744903
Munoz,Maurice,44,167.0,57.2,H,oui,bac+2,Occitanie,non,non,1539,500.0
Legros,Anouk,55,155.7,64.1,H,oui,master,Occitanie,oui,oui,2478,19602.737781837877
Leroux,Patricia,62,163.0,54.1,H,oui,doctorat,Hauts-de-France,non,oui,4450,25723.183689607355
Godard,Guy,41,174.3,74.9,F,non,doctorat,Occitanie,non,non,865,500.0
Carpentier,Suzanne,49,164.3,72.1,H,non,doctorat,Normandie,non,non,2542,500.0
Tessier,Geneviève,41,160.6,54.8,F,oui,master,Normandie,non,oui,1195,20941.090365454973
Langlois,Robert,68,163.5,53.9,H,oui,aucun,Hauts-de-France,non,oui,2011,5268.37422098194
Collet,Anaïs,66,165.6,54.4,F,oui,doctorat,Corse,non,oui,4720,18094.816373883248
Blin,Xavier,68,157.8,67.5,H,oui,master,Auvergne-Rhône-Alpes,oui,oui,3324,20724.976613073122
Fouquet,Capucine,42,156.4,76.3,H,oui,bac+2,Occitanie,non,oui,2022,19237.623304076733
Chrétien,Céline,75,165.5,62.2,H,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,1159,37089.49808777502
Navarro,Laetitia,72,161.1,76.5,H,oui,master,Occitanie,non,oui,1242,24951.188708751222
Pruvost,Hortense,66,169.5,70.1,H,oui,doctorat,Bretagne,non,oui,1726,36126.2247217529
Blondel,Bernadette,55,167.4,63.8,H,oui,master,Occitanie,non,oui,3451,38710.108171103006
Hubert,Claudine,72,170.6,59.3,H,oui,aucun,Occitanie,non,oui,3512,17567.278560377556
Gillet,Frédéric,39,163.0,52.0,H,non,doctorat,Bretagne,non,oui,2879,35286.939805162016
Couturier,Valentine,73,165.3,60.4,H,oui,bac,Auvergne-Rhône-Alpes,oui,oui,2919,16595.305569659962
De Oliveira,Jacqueline,52,164.7,64.0,H,non,doctorat,Occitanie,non,oui,2660,20707.652532152937
Bertin,Grégoire,52,168.1,53.1,H,oui,bac+2,Normandie,non,oui,2847,31252.917888149146
Gosselin,Antoine,61,168.4,50.4,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,2295,18578.49109964653
Charrier,Margot,61,159.1,70.5,H,non,master,Bretagne,non,oui,3232,32514.83324738924
Joubert,Valentine,45,160.8,77.9,H,non,bac+2,Occitanie,oui,oui,3069,1190.6348154718382
Chevallier,Caroline,58,166.1,70.9,H,oui,doctorat,Occitanie,non,oui,1337,32354.183940758365
Adam,Capucine,61,174.3,53.7,H,oui,doctorat,Occitanie,non,oui,2797,40000.0
