nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,region,smoker,nationalité_francaise,revenu_estime_mois,montant_pret
Wagner,Richard,38,181.8,105.2,H,oui,master,Normandie,non,oui,3544,38823.59829262996
Rousset,Laetitia,53,179.5,72.0,H,non,master,Corse,non,non,2330,500.0
Giraud,Manon,32,165.2,57.6,H,oui,master,Hauts-de-France,non,non,1675,500.0
Giraud,Grégoire,39,156.5,68.9,F,oui,aucun,Normandie,non,oui,500,3134.3526187246794
Voisin,Marguerite,27,171.9,69.5,F,oui,bac,Occitanie,oui,oui,2676,7474.714632563746
Julien,Thérèse,44,164.8,116.2,F,non,aucun,Hauts-de-France,oui,non,4132,500.0
Lemoine,Danielle,19,157.6,73.5,H,oui,bac,Normandie,non,oui,1770,15061.885615570181
Coste,Lucy,43,159.9,49.9,H,non,aucun,Auvergne-Rhône-Alpes,non,oui,3018,13809.699100845268
Boyer,Thibaut,57,163.2,84.5,H,oui,aucun,Auvergne-Rhône-Alpes,non,non,3692,500.0
Guilbert,Adrien,58,183.7,57.2,F,non,bac+2,Occitanie,oui,non,3070,500.0
Henry,Robert,64,176.3,62.9,H,oui,aucun,Auvergne-Rhône-Alpes,non,oui,1573,19949.944526070554
Ferreira,Michèle,46,186.1,73.4,H,non,aucun,Corse,non,oui,3263,500.0
Fabre,Emmanuel,21,161.8,51.7,F,non,bac+2,Normandie,non,non,1816,500.0
Nguyen,Stéphanie,27,168.8,54.0,H,oui,master,Bretagne,non,oui,2488,35663.39128335516
Germain,Bertrand,36,153.1,53.2,H,oui,bac+2,Bretagne,non,oui,3305,27991.929218356236
Hamel,Denis,74,176.0,64.1,H,non,bac+2,Provence-Alpes-Côte d’Azur,oui,non,1278,500.0
Ollivier,Matthieu,27,159.7,64.4,H,oui,doctorat,Hauts-de-France,oui,oui,3273,23908.278131460826
Mendès,Victoire,20,179.3,62.6,H,oui,master,Île-de-France,non,oui,1115,22120.409111805995
Colas,Raymond,54,172.7,57.6,F,non,doctorat,Hauts-de-France,non,oui,1878,17307.80657989279
Goncalves,Olivier,25,183.3,82.4,H,non,master,Occitanie,non,oui,2689,16755.287918644823
De Sousa,Christophe,26,157.3,73.2,F,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,non,3775,500.0
Lecomte,Chantal,38,166.2,90.3,H,non,bac+2,Occitanie,oui,non,4051,500.0
Coulon,Aimée,38,186.6,74.6,H,non,aucun,Auvergne-Rhône-Alpes,oui,non,3204,500.0
Gillet,Marine,60,184.1,76.7,H,oui,bac,Hauts-de-France,non,non,1898,500.0
Wagner,Alphonse,32,165.5,73.6,H,non,master,Hauts-de-France,non,non,951,500.0
Thierry,Emmanuelle,64,168.6,86.4,F,non,bac,Corse,oui,non,500,500.0
Labbé,Yves,72,185.3,86.8,H,oui,master,Provence-Alpes-Côte d’Azur,non,oui,1948,25217.41714600458
Courtois,Virginie,31,175.4,70.0,H,oui,master,Bretagne,non,non,3975,10403.486056881373
Robin,Marine,33,179.8,49.0,F,non,doctorat,Hauts-de-France,non,non,3204,500.0
Lefèvre,Marguerite,74,167.9,71.2,F,non,master,Normandie,non,oui,1626,13295.49907466384
Chartier,Susan,36,187.5,85.6,H,oui,aucun,Bretagne,non,non,1612,500.0
Gonzalez,Guillaume,38,156.7,64.2,H,non,aucun,Hauts-de-France,non,non,3021,500.0
Benard,Bernard,60,172.4,88.8,H,non,master,Hauts-de-France,non,non,3447,500.0
Jourdan,Julie,73,179.7,74.9,F,non,bac,Île-de-France,non,oui,832,4918.69967104919
Guillet,Célina,31,168.0,85.9,F,oui,doctorat,Auvergne-Rhône-Alpes,non,non,2438,17038.079437238688
Torres,Colette,44,175.0,65.2,F,non,master,Normandie,non,non,1264,500.0
Marchal,Marthe,35,168.8,74.6,F,oui,bac+2,Île-de-France,non,oui,1713,30923.26413850137
Bazin,Michelle,32,167.6,55.9,H,oui,aucun,Auvergne-Rhône-Alpes,oui,non,3843,500.0
Sauvage,Denis,19,167.1,91.8,H,non,aucun,Auvergne-Rhône-Alpes,non,non,4334,500.0
De Sousa,Aimée,53,169.2,54.9,H,oui,doctorat,Corse,non,oui,500,11399.574337372327
Munoz,Odette,28,155.3,49.4,F,oui,bac+2,Hauts-de-France,non,oui,4154,27561.648907267332
Lagarde,Diane,31,171.2,75.8,H,oui,aucun,Île-de-France,oui,oui,500,10780.507948467668
Paul,Océane,68,158.0,83.3,F,oui,bac,Bretagne,non,oui,2844,14965.10273023683
Gimenez,Adrienne,58,168.5,78.5,H,oui,bac+2,Provence-Alpes-Côte d’Azur,non,non,4462,8045.169851202209
Bourgeois,Georges,26,167.8,71.0,F,oui,aucun,Provence-Alpes-Côte d’Azur,non,oui,2731,7579.095448937502
Petitjean,Nicole,65,193.9,38.5,H,oui,doctorat,Normandie,oui,non,3319,500.0
Rodrigues,Stéphanie,72,168.9,78.5,F,non,master,Île-de-France,non,oui,1711,22936.05848888315
Vaillant,Patrick,30,169.5,80.7,H,non,doctorat,Occitanie,non,oui,6235,40000.0
Bègue,Matthieu,23,178.1,57.3,H,non,doctorat,Bretagne,non,oui,1991,28016.439913369377
Hebert,Luc,62,165.5,43.1,H,non,aucun,Occitanie,non,non,2103,500.0
Laporte,Paulette,66,177.3,50.9,H,non,bac,Île-de-France,non,non,3758,5731.783409143304
Jacques,René,46,174.9,59.0,F,non,doctorat,Provence-Alpes-Côte d’Azur,non,oui,2330,21803.21630975263
Pierre,Émilie,69,186.0,81.0,H,oui,doctorat,Hauts-de-France,oui,non,2510,500.0
Pereira,Georges,49,167.6,71.1,H,oui,bac,Normandie,non,oui,1885,7767.192973776378
Coulon,Frédéric,71,149.0,100.6,H,oui,master,Bretagne,non,oui,2686,32291.374051899813
Legendre,Andrée,39,174.0,69.1,H,oui,bac+2,Normandie,oui,oui,1617,10424.87228119292
Petit,Xavier,31,168.1,46.0,F,non,bac+2,Corse,non,oui,5232,15063.376090266538
Descamps,Audrey,48,157.7,54.5,H,oui,master,Provence-Alpes-Côte d’Azur,non,oui,1971,31157.24271618313
Maillet,William,18,182.9,70.2,H,oui,bac,Corse,non,non,1016,500.0
Gaillard,Renée,25,182.5,81.0,H,non,master,Hauts-de-France,non,oui,3146,14431.397719835193
Colin,William,73,177.2,105.9,F,non,aucun,Bretagne,oui,oui,5122,6474.8630271983
Barre,Alix,36,163.1,94.4,F,non,doctorat,Auvergne-Rhône-Alpes,oui,oui,2959,16404.78841740139
Texier,Clémence,51,175.0,44.6,H,non,doctorat,Bretagne,non,oui,2295,30338.363420975307
Prévost,Noémi,39,161.9,82.4,H,oui,doctorat,Occitanie,oui,oui,3785,29501.72608659591
Boulay,Audrey,29,149.3,69.7,H,non,aucun,Île-de-France,non,non,3846,500.0
Auger,Aimé,30,168.1,80.9,H,non,bac+2,Provence-Alpes-Côte d’Azur,oui,non,2921,500.0
Bègue,Céline,56,173.4,65.9,H,oui,bac+2,Corse,non,non,1040,500.0
Martinez,Yves,30,158.8,80.6,F,non,master,Bretagne,non,non,2523,500.0
Bouchet,Colette,43,168.6,63.6,F,oui,aucun,Hauts-de-France,oui,non,2133,500.0
Texier,Arnaude,35,180.5,65.0,H,non,doctorat,Provence-Alpes-Côte d’Azur,oui,non,890,500.0
Hoarau,Renée,55,177.4,66.9,F,non,doctorat,Bretagne,non,oui,2537,26681.949812307263
Jacob,Laurent,18,186.1,69.7,H,oui,aucun,Hauts-de-France,oui,oui,2847,500.0
Arnaud,Frédérique,73,158.2,66.7,H,non,aucun,Île-de-France,oui,oui,3231,500.0
Costa,Guy,46,154.4,73.0,F,non,bac+2,Bretagne,oui,oui,2620,6332.077087965559
Mace,Marine,43,170.4,85.6,F,non,master,Auvergne-Rhône-Alpes,non,non,2901,500.0
Roger,Adélaïde,38,184.8,55.1,H,oui,bac,Bretagne,oui,non,2663,500.0
Thibault,Vincent,53,170.8,54.0,F,non,bac+2,Provence-Alpes-Côte d’Azur,non,non,3647,500.0
Simon,André,29,193.2,69.7,H,non,master,Auvergne-Rhône-Alpes,non,oui,3106,26482.258538426224
Costa,Claude,53,170.8,59.3,H,non,bac+2,Hauts-de-France,oui,oui,500,500.0
Lebreton,Maryse,41,162.9,49.1,H,oui,doctorat,Bretagne,non,oui,4544,40000.0
Marie,Alexandre,41,168.8,64.8,F,oui,doctorat,Bretagne,oui,non,3566,6674.054930607952
Rodrigues,Aurélie,59,158.8,58.5,F,non,aucun,Bretagne,non,non,2581,500.0
Chauveau,Aurore,54,180.3,77.5,H,non,doctorat,Occitanie,non,oui,2797,21034.75458489687
Delahaye,Clémence,65,170.8,76.0,H,oui,bac+2,Île-de-France,oui,non,2741,500.0
Rossi,Gabrielle,29,159.7,70.7,H,oui,master,Provence-Alpes-Côte d’Azur,oui,oui,1211,15601.669043190099
Grenier,Claudine,63,170.8,62.8,H,non,aucun,Bretagne,oui,non,5547,500.0
Barre,Émile,65,169.6,48.9,H,non,bac+2,Hauts-de-France,non,oui,2338,11640.660007826036
Besnard,Monique,60,175.2,95.1,F,non,aucun,Provence-Alpes-Côte d’Azur,oui,non,1792,500.0
Robin,Sébastien,50,154.2,82.3,H,non,aucun,Hauts-de-France,non,oui,843,500.0
Jacques,Paulette,56,165.6,66.1,H,non,bac,Île-de-France,non,oui,2416,21091.41294914788
Jourdan,Corinne,40,176.9,59.7,H,non,master,Provence-Alpes-Côte d’Azur,non,oui,2171,20424.23922988307
Techer,Auguste,23,169.9,72.2,H,oui,bac,Auvergne-Rhône-Alpes,oui,non,2617,500.0
Bouchet,Véronique,68,174.4,82.7,H,oui,bac+2,Occitanie,oui,non,2971,500.0
Langlois,Camille,33,174.5,46.3,F,oui,bac,Bretagne,oui,oui,2560,10283.816655246523
Durand,Théophile,36,174.8,80.9,H,non,bac,Auvergne-Rhône-Alpes,non,oui,1669,2534.7297614241293
Lemonnier,Christelle,30,163.4,61.4,F,oui,bac,Bretagne,non,non,3143,500.0
Guillon,Clémence,34,180.3,63.9,H,non,bac+2,Auvergne-Rhône-Alpes,non,non,3589,500.0
Poulain,Catherine,51,171.2,68.1,F,oui,aucun,Normandie,oui,oui,2246,500.0
Leblanc,Catherine,31,177.5,74.9,F,non,bac+2,Corse,non,non,5230,500.0
Picard,Antoinette,50,161.5,77.8,F,oui,doctorat,Corse,non,oui,1864,17667.315324824896
Rivière,Denise,34,161.3,69.8,H,oui,doctorat,Hauts-de-France,non,oui,2664,31482.923845119312
Samson,Monique,55,199.2,67.2,F,non,doctorat,Normandie,oui,oui,1143,1038.2840917882352
Rousset,Margot,24,172.7,38.9,F,oui,bac,Normandie,non,oui,2389,20762.918276433527
Dos Santos,Jeanne,59,170.2,81.9,H,oui,bac+2,Bretagne,oui,oui,3668,36384.9686400523
Gomes,Laurence,29,165.0,67.7,H,non,doctorat,Occitanie,non,non,1580,500.0
Launay,Diane,48,158.7,74.6,H,non,bac+2,Auvergne-Rhône-Alpes,non,non,971,500.0
Jacquet,François,37,165.9,55.1,H,oui,doctorat,Provence-Alpes-Côte d’Azur,non,oui,3159,40000.0
Lecomte,Guillaume,35,188.0,50.5,F,oui,bac,Hauts-de-France,non,non,500,500.0
David,Pauline,62,168.8,70.2,H,oui,bac,Auvergne-Rhône-Alpes,oui,non,2762,500.0
Joseph,Dominique,37,165.5,67.0,H,non,master,Normandie,oui,oui,2941,6339.160062597615
Menard,Océane,60,180.4,40.7,H,oui,bac,Bretagne,non,oui,2057,15050.013672372379
Moreno,Julie,33,172.1,56.2,H,non,aucun,Corse,oui,non,4577,500.0
Briand,Élise,72,163.6,69.4,F,oui,master,Hauts-de-France,non,oui,3167,20069.627608981824
Martineau,Jacques,53,164.1,42.3,F,oui,master,Normandie,non,non,1985,500.0
Lesage,Claudine,66,180.3,64.9,H,non,bac,Auvergne-Rhône-Alpes,oui,oui,1484,2160.291102991612
Rodriguez,Théodore,38,179.3,65.0,F,non,doctorat,Normandie,oui,oui,1887,7356.6935876792195
Menard,Pauline,60,171.5,81.6,H,oui,doctorat,Hauts-de-France,oui,oui,5358,38165.365007005734
Humbert,Emmanuel,39,178.3,87.4,H,non,aucun,Corse,oui,oui,1892,500.0
Roux,Eugène,20,159.7,70.9,H,non,master,Provence-Alpes-Côte d’Azur,non,oui,2628,18118.632018448516
Antoine,Alexandre,29,159.2,67.4,F,oui,bac+2,Bretagne,non,non,2979,500.0
Munoz,Antoine,48,173.6,77.6,H,non,master,Hauts-de-France,oui,oui,2849,5298.638078310315
Monnier,Denis,51,164.9,62.3,H,non,aucun,Auvergne-Rhône-Alpes,oui,non,1061,500.0
Pasquier,Susanne,43,187.8,70.2,H,oui,bac+2,Hauts-de-France,non,non,2230,500.0
Grenier,Frédéric,18,160.7,114.0,F,non,master,Île-de-France,non,oui,1212,17303.64533855213
Leclercq,Raymond,65,165.7,76.2,H,non,doctorat,Auvergne-Rhône-Alpes,non,non,3220,12548.442490492545
Hervé,Lucie,72,179.6,97.1,F,oui,bac,Normandie,non,non,3107,500.0
Toussaint,Josette,23,159.4,66.1,H,oui,bac+2,Bretagne,oui,oui,2869,23802.32192190224
Delahaye,Margaux,57,190.7,49.0,F,non,aucun,Occitanie,non,oui,3943,10876.9457671546
Guillot,Franck,73,171.8,82.6,F,non,bac+2,Île-de-France,non,oui,2377,6916.8294428440195
Prévost,Benjamin,39,161.6,81.3,F,oui,doctorat,Bretagne,oui,oui,3285,32253.089206303863
Charrier,Capucine,44,179.7,69.8,H,non,bac+2,Bretagne,oui,oui,1780,7587.2924588317655
Costa,Robert,40,154.4,82.3,H,non,bac,Hauts-de-France,oui,oui,3008,1492.222519342529
Godard,Jeanne,26,160.3,61.9,H,non,master,Bretagne,non,non,1939,500.0
Letellier,Sébastien,62,155.2,57.7,H,non,aucun,Provence-Alpes-Côte d’Azur,non,oui,1139,10932.23506460986
Mercier,Timothée,27,165.9,58.9,H,non,doctorat,Provence-Alpes-Côte d’Azur,non,non,547,500.0
Colas,Alice,65,190.2,88.8,F,non,master,Île-de-France,oui,non,1565,500.0
Guillet,Margot,34,172.7,76.3,H,non,aucun,Corse,non,non,3929,500.0
Robert,Alain,57,161.8,86.4,H,oui,bac+2,Occitanie,oui,non,1842,500.0
Gimenez,William,45,156.6,80.9,F,oui,bac+2,Île-de-France,non,non,4048,16108.867997112873
Bouvier,Augustin,61,195.9,52.0,F,non,aucun,Normandie,oui,oui,3338,500.0
Delorme,Sylvie,44,165.9,81.8,H,non,bac+2,Occitanie,non,oui,735,12709.46305135512
Léger,Thierry,32,157.4,58.4,H,non,bac,Provence-Alpes-Côte d’Azur,non,non,2594,500.0
Nicolas,Corinne,56,163.6,79.9,F,non,doctorat,Auvergne-Rhône-Alpes,non,oui,3732,39516.650015042826
Collin,Manon,53,176.0,94.3,H,non,bac+2,Auvergne-Rhône-Alpes,non,non,2998,500.0
Tanguy,Charles,27,157.8,90.5,F,non,bac,Hauts-de-France,non,oui,1773,4716.432163829652
Fournier,Stéphane,20,179.1,93.6,H,non,doctorat,Auvergne-Rhône-Alpes,oui,oui,3048,16218.14141034152
Legendre,Sébastien,51,155.0,56.2,F,non,bac+2,Auvergne-Rhône-Alpes,non,non,4087,500.0
Menard,Marine,19,168.3,71.2,H,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,3410,40000.0
Lagarde,Océane,66,177.0,74.2,H,non,doctorat,Occitanie,oui,oui,2249,20633.763568375784
Garnier,Joséphine,52,166.9,82.9,H,non,doctorat,Provence-Alpes-Côte d’Azur,oui,oui,3164,16299.578754429489
Peron,Denis,31,167.4,86.2,H,non,bac,Hauts-de-France,non,oui,2345,12332.360845284971
Neveu,Zoé,40,161.5,58.6,H,non,doctorat,Bretagne,non,non,1325,5524.90247566597
Gros,Dorothée,58,167.3,88.5,H,non,doctorat,Normandie,oui,non,1533,500.0
Hamel,Martin,49,171.9,60.1,F,non,master,Hauts-de-France,oui,oui,2187,9241.23796795555
Boucher,Valentine,18,154.9,66.7,F,non,bac,Provence-Alpes-Côte d’Azur,non,oui,2267,1783.71185875981
Valette,Gabrielle,44,175.4,73.3,F,non,bac,Île-de-France,oui,oui,1061,500.0
Carlier,Caroline,57,180.8,73.2,H,non,aucun,Auvergne-Rhône-Alpes,oui,oui,2738,2347.0131204599425
Auger,William,58,169.9,62.2,F,oui,bac+2,Île-de-France,non,oui,2761,21776.16857648697
Renaud,Sébastien,73,174.8,43.8,H,oui,master,Auvergne-Rhône-Alpes,oui,oui,1853,20231.095428396704
Alves,Capucine,63,167.5,73.8,H,non,bac,Bretagne,oui,non,3931,500.0
Lemaître,Alfred,31,162.3,62.5,F,non,bac,Occitanie,oui,non,1884,500.0
Thierry,Hugues,47,162.0,64.8,H,non,bac,Corse,non,non,3424,500.0
Lagarde,Suzanne,22,159.5,76.4,H,oui,master,Occitanie,non,oui,500,19858.196036711804
Lebreton,Suzanne,44,164.4,65.1,F,oui,doctorat,Île-de-France,non,oui,4509,40000.0
Monnier,Constance,64,167.3,37.0,H,non,master,Île-de-France,non,oui,500,25232.359387439516
Benard,Élodie,50,170.3,79.2,F,non,aucun,Provence-Alpes-Côte d’Azur,oui,non,2950,500.0
Gautier,Xavier,66,171.7,87.4,H,oui,bac+2,Normandie,non,oui,1852,23838.086454071043
Gay,Laure,33,178.9,45.5,F,oui,bac+2,Provence-Alpes-Côte d’Azur,non,non,1414,500.0
Vasseur,Henri,22,151.9,65.9,F,non,bac,Bretagne,non,oui,2444,12399.96287750661
Lombard,Pauline,46,171.1,70.9,F,non,bac+2,Bretagne,oui,non,1386,500.0
Robert,Michelle,27,168.1,47.5,F,oui,bac,Auvergne-Rhône-Alpes,non,non,4135,500.0
Leduc,Alexandria,37,167.0,62.7,H,non,master,Occitanie,non,oui,4406,28765.468268575158
Rivière,Noël,69,157.6,53.1,H,oui,doctorat,Bretagne,non,oui,1184,27714.524066742055
Alves,Agnès,32,169.3,76.5,H,oui,doctorat,Bretagne,oui,oui,3387,35001.088594199886
Barbier,Émilie,34,195.7,36.3,F,non,master,Hauts-de-France,non,non,3230,500.0
Lecomte,Denise,55,164.4,61.2,F,non,master,Occitanie,oui,non,1756,500.0
Lebon,Renée,48,160.9,95.3,H,non,master,Île-de-France,oui,oui,3510,17398.487302115547
Hamel,Dorothée,37,170.2,90.3,H,oui,bac,Bretagne,oui,non,684,500.0
Mahe,Antoinette,40,156.7,37.3,F,non,doctorat,Île-de-France,oui,non,1660,500.0
Denis,Lucy,41,171.6,71.5,H,non,aucun,Auvergne-Rhône-Alpes,oui,oui,2679,1991.8783493441197
Lebreton,André,52,155.9,82.0,H,oui,master,Corse,oui,oui,2787,9936.559509108056
Neveu,Pierre,65,177.3,41.6,H,oui,bac,Occitanie,oui,oui,2873,7543.203796664327
Hamon,Thibault,56,158.1,64.0,F,non,aucun,Corse,oui,non,3141,500.0
Laine,Luce,26,170.9,57.2,F,oui,bac,Corse,oui,oui,2507,500.0
Barthelemy,Xavier,55,154.7,87.3,F,non,aucun,Île-de-France,non,non,2253,500.0
Boulanger,Claudine,22,181.2,62.1,H,non,aucun,Occitanie,oui,oui,1871,500.0
Vincent,Auguste,24,162.4,83.1,H,non,bac+2,Île-de-France,non,non,1648,500.0
Rossi,Adélaïde,25,176.4,64.3,F,oui,doctorat,Occitanie,oui,oui,500,8363.183311399454
Moreau,Emmanuelle,44,164.3,52.3,F,non,bac,Auvergne-Rhône-Alpes,non,oui,2540,16874.44052769559
Benoit,Capucine,59,158.1,83.9,F,non,doctorat,Corse,non,oui,2390,5905.107515973702
Ledoux,Julien,53,168.2,79.8,F,non,aucun,Hauts-de-France,non,oui,3656,2182.681848609681
Hervé,Élisabeth,75,169.8,58.4,F,non,bac,Hauts-de-France,oui,non,500,500.0
Munoz,Franck,61,163.1,60.7,F,oui,master,Auvergne-Rhône-Alpes,oui,oui,2628,8956.986160574163
Colin,Raymond,24,166.5,80.3,H,oui,bac+2,Bretagne,non,non,1764,500.0
Maurice,Catherine,48,169.4,87.8,H,non,doctorat,Corse,oui,oui,2910,8399.107332508856
Bourdon,Alexandrie,30,169.4,61.0,F,oui,bac,Hauts-de-France,non,non,1740,500.0
Verdier,Adèle,48,161.5,61.9,F,non,bac,Bretagne,non,non,3406,500.0
Roy,Arthur,71,167.8,49.8,F,non,bac,Bretagne,non,non,4621,500.0
Baron,Bertrand,71,173.2,48.9,F,non,bac+2,Normandie,non,non,1969,500.0
Berthelot,Michel,18,171.1,95.6,F,oui,master,Auvergne-Rhône-Alpes,oui,non,1170,500.0
Monnier,Honoré,67,179.8,91.0,F,oui,bac,Corse,non,oui,1745,7372.130972364732
Lecomte,Théodore,41,167.2,54.5,H,non,master,Normandie,non,oui,2255,14031.211086703228
Merle,Célina,65,169.6,79.9,H,oui,doctorat,Occitanie,non,oui,3808,32972.38869763274
Renaud,Juliette,33,162.5,40.5,H,non,master,Occitanie,oui,non,2474,500.0
Pascal,Mathilde,42,172.9,73.7,F,oui,bac+2,Normandie,oui,oui,2107,2638.2093616724433
Poirier,Christine,58,171.2,92.7,F,non,doctorat,Auvergne-Rhône-Alpes,non,non,2958,500.0
Albert,Gabriel,25,166.3,62.5,F,oui,aucun,Auvergne-Rhône-Alpes,non,non,2296,500.0
Salmon,Océane,73,186.4,67.3,H,non,doctorat,Corse,oui,oui,2476,12779.517269044698
Salmon,Isabelle,38,165.2,86.5,F,non,aucun,Hauts-de-France,oui,non,4851,500.0
Chevalier,Jeanne,62,174.5,71.2,F,non,master,Corse,oui,oui,2544,500.0
Lebreton,Véronique,32,146.2,81.2,F,non,bac+2,Corse,non,oui,2660,2343.9914420668024
Picard,Antoinette,65,174.3,59.3,H,oui,aucun,Normandie,non,oui,2038,15716.714423348905
Salmon,Éléonore,49,165.9,85.3,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,2045,23782.350830120395
Brunet,Roger,20,190.8,76.5,F,non,bac+2,Auvergne-Rhône-Alpes,oui,non,969,500.0
Guyot,Astrid,54,168.7,60.2,H,oui,doctorat,Hauts-de-France,oui,oui,500,12668.802870271147
Allard,Vincent,47,186.0,80.5,H,oui,master,Bretagne,non,oui,3139,40000.0
Lucas,Susan,74,171.7,49.3,H,non,aucun,Hauts-de-France,non,oui,1919,4202.199289522035
Julien,Suzanne,67,178.4,54.2,F,oui,master,Bretagne,oui,non,500,500.0
Ollivier,William,42,167.7,67.9,H,oui,bac,Auvergne-Rhône-Alpes,non,oui,2662,19213.14506989768
Ruiz,Nath,72,177.3,79.6,H,non,doctorat,Occitanie,oui,non,2810,500.0
Seguin,Diane,54,182.0,47.2,F,oui,bac,Hauts-de-France,oui,oui,3105,4970.493656036365
Lagarde,Victoire,24,176.3,51.4,H,oui,bac,Auvergne-Rhône-Alpes,oui,oui,696,1421.0697593673626
Vidal,Thérèse,38,162.5,60.1,H,oui,bac,Bretagne,oui,oui,3404,16947.69432975328
Dubois,Luce,35,163.9,57.2,H,oui,bac+2,Île-de-France,oui,non,1766,500.0
Legros,Paulette,46,181.2,70.2,H,non,aucun,Occitanie,oui,oui,2284,5985.738695348394
Legrand,Bertrand,46,168.9,89.4,F,non,bac,Corse,non,oui,1600,500.0
Perrin,Alix,25,183.2,73.2,H,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,non,2307,11041.79843190141
Roy,Corinne,25,195.0,54.2,F,non,bac+2,Normandie,oui,oui,2075,500.0
Ruiz,Luc,23,157.7,84.3,F,non,bac+2,Provence-Alpes-Côte d’Azur,non,oui,4527,26617.411260296474
Fleury,Agathe,42,186.7,88.4,F,non,aucun,Auvergne-Rhône-Alpes,non,non,2262,500.0
Lambert,Pénélope,71,166.3,44.9,H,non,bac+2,Corse,oui,non,4943,500.0
Guérin,Danielle,69,174.7,62.6,F,non,aucun,Bretagne,non,oui,4093,8944.049439774953
Delannoy,Hélène,72,160.3,76.1,H,oui,doctorat,Île-de-France,oui,oui,2292,37857.52380917625
Ferreira,Françoise,26,176.4,69.0,F,oui,aucun,Corse,non,oui,758,500.0
Garnier,Guy,44,170.8,85.7,H,non,bac,Hauts-de-France,oui,non,2464,500.0
Nguyen,Geneviève,69,177.8,54.3,H,non,aucun,Hauts-de-France,oui,oui,2468,500.0
Lemonnier,David,37,163.8,81.2,F,non,bac+2,Auvergne-Rhône-Alpes,oui,non,2537,500.0
Leclercq,Colette,39,176.9,86.3,H,non,aucun,Hauts-de-France,non,oui,3329,7976.601219918848
Pinto,Édouard,42,172.7,55.0,H,oui,aucun,Île-de-France,non,non,2496,500.0
Grenier,Sophie,23,164.7,64.8,F,oui,aucun,Occitanie,non,non,2050,500.0
Duval,Franck,72,160.2,40.6,F,oui,doctorat,Île-de-France,non,oui,1698,33201.74436904525
Sauvage,Éléonore,75,171.9,49.8,F,oui,bac+2,Auvergne-Rhône-Alpes,oui,oui,2518,19471.034787007742
Le Goff,Roger,65,189.0,85.3,H,oui,bac,Hauts-de-France,oui,oui,4472,14080.830630710381
Valette,Emmanuel,23,173.9,87.5,H,non,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,1631,17358.79633623483
Benoit,Isaac,29,163.6,28.9,F,non,master,Bretagne,oui,oui,3923,11202.290071798852
Barthelemy,Gabriel,41,185.4,61.7,H,oui,master,Île-de-France,oui,non,2195,500.0
Maréchal,Alice,18,162.5,75.7,H,oui,bac,Hauts-de-France,non,oui,3849,18530.706661680422
Andre,Agathe,54,152.6,76.1,F,non,bac+2,Corse,non,oui,2167,500.0
Perez,Agnès,31,171.1,76.9,F,non,doctorat,Occitanie,oui,non,2274,500.0
Teixeira,Michelle,59,169.0,66.8,F,non,bac,Bretagne,non,non,3664,500.0
Langlois,Élisabeth,49,174.2,73.3,F,oui,bac+2,Bretagne,oui,non,974,500.0
Chevalier,Monique,45,166.2,83.5,H,oui,aucun,Corse,non,non,2545,500.0
Raymond,Gilbert,25,176.6,96.5,F,oui,bac+2,Bretagne,non,oui,3746,29806.3373486178
Wagner,Pénélope,23,170.9,62.3,H,non,doctorat,Corse,oui,non,500,500.0
Denis,Christophe,32,168.3,65.1,H,oui,bac+2,Hauts-de-France,oui,non,2968,500.0
Thibault,Monique,41,168.5,65.2,H,oui,bac+2,Hauts-de-France,oui,non,500,500.0
Guillou,Céline,58,160.6,77.1,H,oui,doctorat,Normandie,oui,oui,4559,40000.0
Marchand,Alex,43,169.0,74.9,F,non,doctorat,Normandie,non,oui,3642,27223.425654879753
Hardy,Raymond,26,161.9,75.5,F,oui,aucun,Bretagne,non,oui,1611,3980.7049227420944
Fontaine,Camille,64,178.6,72.3,H,oui,master,Hauts-de-France,oui,oui,2858,13687.97488611416
Durand,Xavier,28,162.2,80.6,H,non,bac,Normandie,non,oui,5001,21413.671516025814
Arnaud,Michelle,33,159.9,64.9,F,oui,bac,Bretagne,oui,non,2777,500.0
Marques,Véronique,25,177.9,61.6,H,oui,master,Hauts-de-France,non,non,500,500.0
Traore,Marcel,18,183.6,81.4,H,non,doctorat,Provence-Alpes-Côte d’Azur,non,oui,500,24300.98840615021
Maillot,Diane,46,163.9,93.5,F,oui,doctorat,Occitanie,oui,oui,4237,25982.92458127969
Moreau,Agnès,66,179.4,67.4,F,non,aucun,Normandie,non,oui,2599,500.0
Labbé,Charlotte,47,168.7,86.9,F,oui,master,Bretagne,oui,oui,1448,15297.691306321149
Ollivier,Éléonore,23,161.9,85.2,F,oui,master,Normandie,non,oui,2446,31558.936787403287
Allard,Christelle,24,183.8,59.9,F,non,bac+2,Auvergne-Rhône-Alpes,non,non,2434,500.0
Fernandez,Diane,34,160.8,70.1,F,oui,aucun,Provence-Alpes-Côte d’Azur,non,oui,725,8073.519748180991
Buisson,Anastasie,49,165.1,48.5,H,non,bac+2,Provence-Alpes-Côte d’Azur,non,oui,3332,28475.83461911375
